idx,label,group,dbscan_label,flag_near_env_density,flag_noise,remove_db
1124,1,elevator_20250822_151937_154,31,False,False,False
1125,1,elevator_20250822_151938_146,25,False,False,False
1126,1,elevator_20250822_151939_162,36,False,False,False
1127,1,elevator_20250822_151940_145,31,False,False,False
1128,1,elevator_20250822_151941_155,25,False,False,False
1129,1,elevator_20250822_151942_161,36,False,False,False
1130,1,elevator_20250822_151943_173,31,False,False,False
1131,1,elevator_20250822_151944_163,25,False,False,False
1132,1,elevator_20250822_151945_161,36,False,False,False
1133,1,elevator_20250822_151946_155,31,False,False,False
1134,1,elevator_20250822_151947_155,25,False,False,False
1135,1,elevator_20250822_151948_165,36,False,False,False
1136,2,gripper_20250730_145024_905,17,False,False,False
1137,2,gripper_20250730_145025_897,40,False,False,False
1138,2,gripper_20250730_145026_907,39,False,False,False
1139,2,gripper_20250730_145027_893,17,False,False,False
1140,2,gripper_20250730_145028_898,40,False,False,False
1141,2,gripper_20250730_145029_892,39,False,False,False
1142,2,gripper_20250730_145030_887,17,False,False,False
1143,2,gripper_20250730_145031_888,40,False,False,False
1144,2,gripper_20250730_145032_888,39,False,False,False
1145,2,gripper_20250730_145033_893,17,False,False,False
1146,2,gripper_20250730_145034_883,40,False,False,False
1147,2,gripper_20250730_145035_882,39,False,False,False
1148,2,gripper_20250730_145036_882,17,False,False,False
1149,2,gripper_20250730_145037_879,40,False,False,False
1150,2,gripper_20250730_145038_903,39,False,False,False
1151,2,gripper_20250730_145039_893,17,False,False,False
1152,2,gripper_20250730_145040_901,40,False,False,False
1153,2,gripper_20250730_145041_896,39,False,False,False
1154,2,gripper_20250730_145042_904,17,False,False,False
1155,2,gripper_20250730_145043_896,40,False,False,False
1156,2,gripper_20250730_145044_885,39,False,False,False
1157,2,gripper_20250730_145045_893,17,False,False,False
1158,2,gripper_20250730_145046_886,40,False,False,False
1159,2,gripper_20250730_145047_894,39,False,False,False
1160,2,gripper_20250730_145048_886,17,False,False,False
1161,2,gripper_20250730_145049_874,40,False,False,False
1162,2,gripper_20250730_145050_885,39,False,False,False
1163,2,gripper_20250730_145051_877,17,False,False,False
1164,2,gripper_20250730_145052_886,40,False,False,False
1165,2,gripper_20250730_145053_908,39,False,False,False
1166,2,gripper_20250730_145054_901,17,False,False,False
1167,2,gripper_20250730_145055_894,40,False,False,False
1168,2,gripper_20250730_145056_901,39,False,False,False
1169,2,gripper_20250730_145057_896,17,False,False,False
1170,2,gripper_20250730_145058_901,40,False,False,False
1171,2,gripper_20250730_145059_893,39,False,False,False
1172,2,gripper_20250730_145100_881,17,False,False,False
1173,2,gripper_20250730_145101_891,40,False,False,False
1174,2,gripper_20250730_145102_884,39,False,False,False
1175,2,gripper_20250730_145103_892,17,False,False,False
1176,2,gripper_20250730_145104_883,40,False,False,False
1177,2,gripper_20250730_145105_874,39,False,False,False
1178,2,gripper_20250730_145106_885,17,False,False,False
1179,2,gripper_20250730_145107_878,40,False,False,False
1180,2,gripper_20250730_145108_898,39,False,False,False
1181,2,gripper_20250730_145109_891,17,False,False,False
1182,2,gripper_20250730_145110_898,40,False,False,False
1183,2,gripper_20250730_145111_892,39,False,False,False
1184,2,gripper_20250730_145112_901,17,False,False,False
1185,2,gripper_20250730_145113_891,40,False,False,False
1186,2,gripper_20250730_145114_883,39,False,False,False
1187,2,gripper_20250730_145115_890,17,False,False,False
1188,2,gripper_20250730_145116_883,40,False,False,False
1189,2,gripper_20250730_145117_895,39,False,False,False
1190,2,gripper_20250730_145118_884,17,False,False,False
1191,2,gripper_20250730_145119_891,40,False,False,False
1192,2,gripper_20250730_145120_888,39,False,False,False
1193,2,gripper_20250730_145121_879,17,False,False,False
1194,2,gripper_20250730_145122_885,40,False,False,False
1195,2,gripper_20250730_145123_911,39,False,False,False
1196,2,gripper_20250730_145124_902,17,False,False,False
1197,2,gripper_20250730_145125_894,40,False,False,False
1198,2,gripper_20250730_145126_897,39,False,False,False
1199,2,gripper_20250730_145127_886,17,False,False,False
1200,2,gripper_20250730_145128_901,40,False,False,False
1201,2,gripper_20250730_145129_893,39,False,False,False
1202,2,gripper_20250730_145130_886,17,False,False,False
1203,2,gripper_20250730_145131_894,40,False,False,False
1204,2,gripper_20250730_145132_887,39,False,False,False
1205,2,gripper_20250730_145133_894,17,False,False,False
1206,2,gripper_20250730_145134_882,40,False,False,False
1207,2,gripper_20250730_145135_871,39,False,False,False
1208,2,gripper_20250730_145136_882,17,False,False,False
1209,2,gripper_20250730_145137_879,40,False,False,False
1210,2,gripper_20250730_145138_901,39,False,False,False
1211,2,gripper_20250730_145139_895,17,False,False,False
1212,2,gripper_20250730_145140_896,40,False,False,False
1213,2,gripper_20250730_145141_894,39,False,False,False
1214,2,gripper_20250730_145142_901,17,False,False,False
1215,2,gripper_20250730_145143_892,40,False,False,False
1216,2,gripper_20250730_145144_899,39,False,False,False
1217,2,gripper_20250730_145145_887,17,False,False,False
1218,2,gripper_20250730_145146_884,40,False,False,False
1219,2,gripper_20250730_145147_892,39,False,False,False
1220,2,gripper_20250730_145148_883,17,False,False,False
1221,2,gripper_20250730_145149_893,40,False,False,False
1222,2,gripper_20250730_145150_884,39,False,False,False
1223,2,gripper_20250730_145151_875,17,False,False,False
1224,2,gripper_20250730_145152_886,-1,False,True,True
1225,2,gripper_20250730_145153_904,39,False,False,False
1226,2,gripper_20250730_145154_899,17,False,False,False
1227,2,gripper_20250730_145155_891,40,False,False,False
1228,2,gripper_20250730_145156_901,39,False,False,False
1229,2,gripper_20250730_145157_893,17,False,False,False
1230,2,gripper_20250730_145158_901,40,False,False,False
1231,2,gripper_20250730_145159_896,39,False,False,False
1232,2,gripper_20250730_145200_886,17,False,False,False
1233,2,gripper_20250730_145201_889,40,False,False,False
1234,2,gripper_20250730_145202_886,39,False,False,False
1235,2,gripper_20250730_145203_892,17,False,False,False
1236,2,gripper_20250730_145204_883,40,False,False,False
1237,2,gripper_20250730_145205_879,39,False,False,False
1238,2,gripper_20250730_145206_886,17,False,False,False
1239,2,gripper_20250730_145207_876,40,False,False,False
1240,2,gripper_20250730_145208_898,39,False,False,False
1241,2,gripper_20250730_145209_909,17,False,False,False
1242,2,gripper_20250730_145210_896,40,False,False,False
1243,2,gripper_20250730_145211_892,39,False,False,False
1244,2,gripper_20250730_145212_896,17,False,False,False
1245,2,gripper_20250730_145213_886,40,False,False,False
1246,2,gripper_20250730_145214_899,39,False,False,False
1247,2,gripper_20250730_145215_893,17,False,False,False
1248,2,gripper_20250730_145216_882,40,False,False,False
1249,2,gripper_20250730_145217_892,39,False,False,False
1250,2,gripper_20250730_145218_886,17,False,False,False
1251,2,gripper_20250730_145219_890,40,False,False,False
1252,2,gripper_20250730_145220_887,39,False,False,False
1253,2,gripper_20250730_145221_871,17,False,False,False
1254,2,gripper_20250730_145222_883,40,False,False,False
1255,2,gripper_20250730_145223_907,39,False,False,False
1256,2,gripper_20250730_145224_900,17,False,False,False
1257,2,gripper_20250730_145225_893,40,False,False,False
1258,2,gripper_20250730_145226_900,39,False,False,False
1259,2,gripper_20250730_145227_888,17,False,False,False
1260,2,gripper_20250730_145228_903,40,False,False,False
1261,2,gripper_20250730_145229_890,39,False,False,False
1262,2,gripper_20250730_145230_886,17,False,False,False
1263,2,gripper_20250730_145231_894,40,False,False,False
1264,2,gripper_20250730_145232_883,39,False,False,False
1265,2,gripper_20250730_145233_895,17,False,False,False
1266,2,gripper_20250730_145234_886,40,False,False,False
1267,2,gripper_20250730_145235_875,39,False,False,False
1268,2,gripper_20250730_145236_883,17,False,False,False
1269,2,gripper_20250730_145237_877,40,False,False,False
1270,2,gripper_20250730_145238_900,39,False,False,False
1271,2,gripper_20250730_145239_906,17,False,False,False
1272,2,gripper_20250730_145240_897,40,False,False,False
1273,2,gripper_20250730_145241_891,39,False,False,False
1274,2,gripper_20250730_145242_899,17,False,False,False
1275,2,gripper_20250730_145243_895,40,False,False,False
1276,2,gripper_20250730_145244_900,39,False,False,False
1277,2,gripper_20250730_145245_888,17,False,False,False
1278,2,gripper_20250730_145246_886,40,False,False,False
1279,2,gripper_20250730_145247_891,39,False,False,False
1280,2,gripper_20250730_145248_883,17,False,False,False
1281,2,gripper_20250730_145249_891,40,False,False,False
1282,2,gripper_20250730_145250_886,39,False,False,False
1283,2,gripper_20250730_145251_877,40,False,False,False
1284,2,gripper_20250730_145252_882,40,False,False,False
1285,2,gripper_20250730_145253_909,39,False,False,False
1286,2,gripper_20250730_145254_903,17,False,False,False
1287,2,gripper_20250730_145255_891,40,False,False,False
1288,2,gripper_20250819_093357_793,22,False,False,False
1289,2,gripper_20250819_093358_804,15,False,False,False
1290,2,gripper_20250819_093359_788,21,False,False,False
1291,2,gripper_20250819_093400_794,22,False,False,False
1292,2,gripper_20250819_093401_791,22,False,False,False
1293,2,gripper_20250819_093402_802,15,False,False,False
1294,2,gripper_20250819_093403_794,21,False,False,False
1295,2,gripper_20250819_093404_785,22,False,False,False
1296,2,gripper_20250819_093405_796,22,False,False,False
1297,2,gripper_20250819_093406_785,22,False,False,False
1298,2,gripper_20250819_093407_786,21,False,False,False
1299,2,gripper_20250819_093408_785,22,False,False,False
1300,2,gripper_20250819_093409_777,22,False,False,False
1301,2,gripper_20250819_093410_787,15,False,False,False
1302,2,gripper_20250819_093411_809,21,False,False,False
1303,2,gripper_20250819_093412_804,22,False,False,False
1304,2,gripper_20250819_093413_804,22,False,False,False
1305,2,gripper_20250819_093414_800,22,False,False,False
1306,2,gripper_20250819_093415_795,21,False,False,False
1307,2,gripper_20250819_093416_807,22,False,False,False
1308,2,gripper_20250819_093417_796,22,False,False,False
1309,2,gripper_20250819_093418_805,15,False,False,False
1310,2,gripper_20250819_093419_800,21,False,False,False
1311,2,gripper_20250819_093420_795,22,False,False,False
1312,2,gripper_20250819_093421_797,22,False,False,False
1313,2,gripper_20250819_093422_791,22,False,False,False
1314,2,gripper_20250819_093423_798,21,False,False,False
1315,2,gripper_20250819_093424_789,24,False,False,False
1316,2,gripper_20250819_093425_781,22,False,False,False
1317,2,gripper_20250819_093426_809,15,False,False,False
1318,2,gripper_20250819_093427_817,21,False,False,False
1319,2,gripper_20250819_093428_803,24,False,False,False
1320,2,gripper_20250819_093429_797,22,False,False,False
1321,2,gripper_20250819_093430_806,22,False,False,False
1322,2,gripper_20250819_093431_796,21,False,False,False
1323,2,gripper_20250819_093432_792,24,False,False,False
1324,2,gripper_20250819_093433_796,22,False,False,False
1325,2,gripper_20250819_093434_789,15,False,False,False
1326,2,gripper_20250819_093435_799,21,False,False,False
1327,2,gripper_20250819_093436_787,21,False,False,False
1328,2,gripper_20250819_093437_797,22,False,False,False
1329,2,gripper_20250819_093438_777,22,False,False,False
1330,2,gripper_20250819_093439_782,24,False,False,False
1331,2,gripper_20250819_093440_791,21,False,False,False
1332,2,gripper_20250819_093441_812,22,False,False,False
1333,2,gripper_20250819_093442_808,15,False,False,False
1334,2,gripper_20250819_093443_811,21,False,False,False
1335,2,gripper_20250819_093444_792,21,False,False,False
1336,2,gripper_20250819_093445_798,22,False,False,False
1337,2,gripper_20250819_093446_808,22,False,False,False
1338,2,gripper_20250819_093447_789,15,False,False,False
1339,2,gripper_20250819_093448_807,21,False,False,False
1340,2,gripper_20250819_093449_798,22,False,False,False
1341,2,gripper_20250819_093450_782,15,False,False,False
1342,2,gripper_20250819_093451_800,21,False,False,False
1343,2,gripper_20250819_093452_793,21,False,False,False
1344,2,gripper_20250819_093453_800,22,False,False,False
1345,2,gripper_20250819_093454_791,22,False,False,False
1346,2,gripper_20250819_093455_781,15,False,False,False
1347,2,gripper_20250819_093456_800,21,False,False,False
1348,2,gripper_20250819_093457_817,22,False,False,False
1349,2,gripper_20250819_093458_811,15,False,False,False
1350,2,gripper_20250819_093459_801,15,False,False,False
1351,2,gripper_20250819_093500_809,21,False,False,False
1352,2,gripper_20250819_093501_792,22,False,False,False
1353,2,gripper_20250819_093502_800,22,False,False,False
1354,2,gripper_20250819_093503_799,22,False,False,False
1355,2,gripper_20250819_093504_807,21,False,False,False
1356,2,gripper_20250819_093505_799,22,False,False,False
1357,2,gripper_20250819_093506_791,22,False,False,False
1358,2,gripper_20250819_093507_800,15,False,False,False
1359,2,gripper_20250819_093508_785,21,False,False,False
1360,2,gripper_20250819_093509_803,22,False,False,False
1361,2,gripper_20250819_093510_793,22,False,False,False
1362,2,gripper_20250819_093511_825,22,False,False,False
1363,2,gripper_20250819_093512_809,21,False,False,False
1364,2,gripper_20250819_093513_806,22,False,False,False
1365,2,gripper_20250819_093514_803,22,False,False,False
1366,2,gripper_20250819_093515_804,15,False,False,False
1367,2,gripper_20250819_093516_808,21,False,False,False
1368,2,gripper_20250819_093517_802,22,False,False,False
1369,2,gripper_20250819_093518_811,22,False,False,False
1370,2,gripper_20250819_093519_807,22,False,False,False
1371,2,gripper_20250819_093520_785,21,False,False,False
1372,2,gripper_20250819_093521_802,22,False,False,False
1373,2,gripper_20250819_093522_792,22,False,False,False
1374,2,gripper_20250819_093523_802,15,False,False,False
1375,2,gripper_20250819_093524_795,21,False,False,False
1376,2,gripper_20250819_093525_785,24,False,False,False
1377,2,gripper_20250819_093526_803,22,False,False,False
1378,2,gripper_20250819_093527_816,22,False,False,False
1379,2,gripper_20250819_093528_812,21,False,False,False
1380,2,gripper_20250819_093529_820,24,False,False,False
1381,2,gripper_20250819_093530_814,22,False,False,False
1382,2,gripper_20250819_093531_803,15,False,False,False
1383,2,gripper_20250819_093532_799,21,False,False,False
1384,2,gripper_20250819_093533_801,24,False,False,False
1385,2,gripper_20250819_093534_811,22,False,False,False
1386,2,gripper_20250819_093535_804,22,False,False,False
1387,2,gripper_20250819_093536_797,21,False,False,False
1388,2,gripper_20250819_093537_812,24,False,False,False
1389,2,gripper_20250819_093538_789,22,False,False,False
1390,2,gripper_20250819_093539_805,15,False,False,False
1391,2,gripper_20250819_093540_798,21,False,False,False
1392,2,gripper_20250819_093541_819,21,False,False,False
1393,2,gripper_20250819_093542_812,22,False,False,False
1394,2,gripper_20250819_093543_819,22,False,False,False
1395,2,gripper_20250819_093544_800,24,False,False,False
1396,2,gripper_20250819_093545_803,21,False,False,False
1397,2,gripper_20250819_093546_813,22,False,False,False
1398,2,gripper_20250819_093547_809,15,False,False,False
1399,2,gripper_20250819_093548_813,21,False,False,False
1400,2,gripper_20250819_093549_806,21,False,False,False
1401,2,gripper_20250819_093550_783,8,False,False,False
1402,2,gripper_20250819_093551_805,8,False,False,False
1403,2,gripper_20250819_093552_795,8,False,False,False
1404,2,gripper_20250819_093553_807,-1,False,True,True
1405,2,gripper_20250819_093554_796,8,False,False,False
1406,2,gripper_20250819_093555_797,8,False,False,False
1407,2,gripper_20250819_093556_837,8,False,False,False
1408,2,gripper_20250822_141428_830,30,False,False,False
1409,2,gripper_20250822_141429_822,41,False,False,False
1410,2,gripper_20250822_141430_832,33,False,False,False
1411,2,gripper_20250822_141431_823,26,False,False,False
1412,2,gripper_20250822_141432_828,26,False,False,False
1413,2,gripper_20250822_141433_824,33,False,False,False
1414,2,gripper_20250822_141434_818,41,False,False,False
1415,2,gripper_20250822_141435_825,41,False,False,False
1416,2,gripper_20250822_141436_810,29,False,False,False
1417,2,gripper_20250822_141437_832,26,False,False,False
1418,2,gripper_20250822_141438_816,30,False,False,False
1419,2,gripper_20250822_141439_821,33,False,False,False
1420,2,gripper_20250822_141440_827,41,False,False,False
1421,2,gripper_20250822_141441_809,30,False,False,False
1422,2,gripper_20250822_141442_832,29,False,False,False
1423,2,gripper_20250822_141443_841,26,False,False,False
1424,2,gripper_20250822_141444_833,28,False,False,False
1425,2,gripper_20250822_141445_828,48,False,False,False
1426,2,gripper_20250822_141446_836,41,False,False,False
1427,2,gripper_20250822_141447_840,28,False,False,False
1428,2,gripper_20250822_141448_837,29,False,False,False
1429,2,gripper_20250822_141449_831,26,False,False,False
1430,2,gripper_20250822_141450_813,33,False,False,False
1431,2,gripper_20250822_141451_828,30,False,False,False
1432,2,gripper_20250822_141452_818,41,False,False,False
1433,2,gripper_20250822_141453_820,33,False,False,False
1434,2,gripper_20250822_141454_820,26,False,False,False
1435,2,gripper_20250822_141455_803,26,False,False,False
1436,2,gripper_20250822_141456_819,33,False,False,False
1437,2,gripper_20250822_141457_847,41,False,False,False
1438,2,gripper_20250822_141458_828,41,False,False,False
1439,2,gripper_20250822_141459_830,33,False,False,False
1440,2,gripper_20250822_141500_836,26,False,False,False
1441,2,gripper_20250822_141501_835,26,False,False,False
1442,2,gripper_20250822_141502_827,33,False,False,False
1443,2,gripper_20250822_141503_828,41,False,False,False
1444,2,gripper_20250822_141504_828,41,False,False,False
1445,2,gripper_20250822_141505_837,29,False,False,False
1446,2,gripper_20250822_141506_820,26,False,False,False
1447,2,gripper_20250822_141507_819,30,False,False,False
1448,2,gripper_20250822_141508_822,33,False,False,False
1449,2,gripper_20250822_141509_832,41,False,False,False
1450,2,gripper_20250822_141510_821,28,False,False,False
1451,2,gripper_20250822_141511_816,29,False,False,False
1452,2,gripper_20250822_141512_829,26,False,False,False
1453,2,gripper_20250822_141513_845,33,False,False,False
1454,2,gripper_20250822_141514_838,30,False,False,False
1455,2,gripper_20250822_141515_829,41,False,False,False
1456,2,gripper_20250822_141516_838,33,False,False,False
1457,2,gripper_20250822_141517_830,26,False,False,False
1458,2,gripper_20250822_141518_840,26,False,False,False
1459,2,gripper_20250822_141519_830,33,False,False,False
1460,2,gripper_20250822_141520_822,30,False,False,False
1461,2,gripper_20250822_141521_825,41,False,False,False
1462,2,gripper_20250822_141522_826,33,False,False,False
1463,2,gripper_20250822_141523_823,26,False,False,False
1464,2,gripper_20250822_141524_823,26,False,False,False
1465,2,gripper_20250822_141525_815,33,False,False,False
1466,2,gripper_20250822_141526_824,41,False,False,False
1467,2,gripper_20250822_141527_848,41,False,False,False
1468,2,gripper_20250822_141528_839,29,False,False,False
1469,2,gripper_20250822_141529_848,26,False,False,False
1470,2,gripper_20250822_141530_842,30,False,False,False
1471,2,gripper_20250822_141531_836,33,False,False,False
1472,2,gripper_20250822_141532_834,41,False,False,False
1473,2,gripper_20250822_141533_834,30,False,False,False
1474,2,gripper_20250822_141534_840,29,False,False,False
1475,2,gripper_20250822_141535_833,26,False,False,False
1476,2,gripper_20250822_141536_826,-1,False,True,True
1477,2,gripper_20250822_141537_830,48,False,False,False
1478,2,gripper_20250822_141538_825,41,False,False,False
1479,2,gripper_20250822_141539_838,28,False,False,False
1480,2,gripper_20250822_141540_826,29,False,False,False
1481,2,gripper_20250822_141541_820,26,False,False,False
1482,2,gripper_20250822_141542_844,33,False,False,False
1483,2,gripper_20250822_141543_842,30,False,False,False
1484,2,gripper_20250822_141544_833,41,False,False,False
1485,2,gripper_20250822_141545_834,33,False,False,False
1486,2,gripper_20250822_141546_842,26,False,False,False
1487,2,gripper_20250822_141547_835,26,False,False,False
1488,2,gripper_20250822_141548_835,33,False,False,False
1489,2,gripper_20250822_141549_826,41,False,False,False
1490,2,gripper_20250822_141550_826,41,False,False,False
1491,2,gripper_20250822_141551_834,33,False,False,False
1492,2,gripper_20250822_141552_827,26,False,False,False
1493,2,gripper_20250822_141553_835,26,False,False,False
1494,2,gripper_20250822_141554_825,33,False,False,False
1495,2,gripper_20250822_141555_835,41,False,False,False
1496,2,gripper_20250822_141556_828,30,False,False,False
1497,2,gripper_20250822_141557_851,29,False,False,False
1498,2,gripper_20250822_141558_843,26,False,False,False
1499,2,gripper_20250822_141559_851,-1,False,True,True
1500,2,gripper_20250822_141600_833,33,False,False,False
1501,2,gripper_20250822_141601_835,41,False,False,False
1502,2,gripper_20250822_141602_844,28,False,False,False
1503,2,gripper_20250822_141603_835,29,False,False,False
1504,2,gripper_20250822_141604_844,26,False,False,False
1505,2,gripper_20250822_141605_837,33,False,False,False
1506,2,gripper_20250822_141606_826,-1,False,True,True
1507,2,gripper_20250822_141607_836,41,False,False,False
1508,2,gripper_20250822_141608_828,33,False,False,False
1509,2,gripper_20250822_141609_834,26,False,False,False
1510,2,gripper_20250822_141610_830,26,False,False,False
1511,2,gripper_20250822_141611_813,33,False,False,False
1512,2,gripper_20250822_141612_845,30,False,False,False
1513,2,gripper_20250822_141613_854,41,False,False,False
1514,2,gripper_20250822_141614_845,33,False,False,False
1515,2,gripper_20250822_141615_837,26,False,False,False
1516,2,gripper_20250822_141616_838,26,False,False,False
1517,2,gripper_20250822_141617_841,33,False,False,False
1518,2,gripper_20250822_141618_846,41,False,False,False
1519,2,gripper_20250822_141619_838,41,False,False,False
1520,2,gripper_20250822_144408_886,44,False,False,False
1521,2,gripper_20250822_144409_888,42,False,False,False
1522,2,gripper_20250822_144410_880,34,False,False,False
1523,2,gripper_20250822_144411_882,42,False,False,False
1524,2,gripper_20250822_144412_878,46,False,False,False
1525,2,gripper_20250822_144413_872,34,False,False,False
1526,2,gripper_20250822_144414_880,43,False,False,False
1527,2,gripper_20250822_144415_880,-1,False,True,True
1528,2,gripper_20250822_144416_884,34,False,False,False
1529,2,gripper_20250822_144417_867,42,False,False,False
1530,2,gripper_20250822_144418_869,43,False,False,False
1531,2,gripper_20250822_144419_876,34,False,False,False
1532,2,gripper_20250822_144420_867,43,False,False,False
1533,2,gripper_20250822_144421_875,-1,False,True,True
1534,2,gripper_20250822_144422_884,34,False,False,False
1535,2,gripper_20250822_144423_890,42,False,False,False
1536,2,gripper_20250822_144424_883,45,False,False,False
1537,2,gripper_20250822_144425_893,34,False,False,False
1538,2,gripper_20250822_144426_883,42,False,False,False
1539,2,gripper_20250822_144427_867,34,False,False,False
1540,2,gripper_20250822_144428_890,34,False,False,False
1541,2,gripper_20250822_144429_877,42,False,False,False
1542,2,gripper_20250822_144430_887,34,False,False,False
1543,2,gripper_20250822_144431_879,44,False,False,False
1544,2,gripper_20250822_144432_886,42,False,False,False
1545,2,gripper_20250822_144433_871,34,False,False,False
1546,2,gripper_20250822_144434_860,-1,False,True,True
1547,2,gripper_20250822_144435_879,43,False,False,False
1548,2,gripper_20250822_144436_883,34,False,False,False
1549,2,gripper_20250822_144437_904,43,False,False,False
1550,2,gripper_20250822_144438_882,42,False,False,False
1551,2,gripper_20250822_144439_894,34,False,False,False
1552,2,gripper_20250822_144440_887,42,False,False,False
1553,2,gripper_20250822_144441_897,46,False,False,False
1554,2,gripper_20250822_144442_879,34,False,False,False
1555,2,gripper_20250822_144443_880,43,False,False,False
1556,2,gripper_20250822_144444_882,-1,False,True,True
1557,2,gripper_20250822_144445_872,34,False,False,False
1558,2,gripper_20250822_144446_880,42,False,False,False
1559,2,gripper_20250822_144447_882,45,False,False,False
1560,2,gripper_20250822_144448_878,34,False,False,False
1561,2,gripper_20250822_144449_885,43,False,False,False
1562,2,gripper_20250822_144450_875,-1,False,True,True
1563,2,gripper_20250822_144451_880,34,False,False,False
1564,2,gripper_20250822_144452_909,42,False,False,False
1565,2,gripper_20250822_144453_898,34,False,False,False
1566,2,gripper_20250822_144454_905,44,False,False,False
1567,2,gripper_20250822_144455_902,42,False,False,False
1568,2,gripper_20250822_144456_892,34,False,False,False
1569,2,gripper_20250822_144457_902,34,False,False,False
1570,2,gripper_20250822_144458_895,42,False,False,False
1571,2,gripper_20250822_144459_885,34,False,False,False
1572,2,gripper_20250822_144500_886,44,False,False,False
1573,2,gripper_20250822_144501_885,42,False,False,False
1574,2,gripper_20250822_144502_883,34,False,False,False
1575,2,gripper_20250822_144503_897,42,False,False,False
1576,2,gripper_20250822_144504_873,46,False,False,False
1577,2,gripper_20250822_144505_874,34,False,False,False
1578,2,gripper_20250822_144506_878,43,False,False,False
1579,2,gripper_20250822_144507_899,-1,False,True,True
1580,2,gripper_20250822_144508_883,34,False,False,False
1581,2,gripper_20250822_144509_892,42,False,False,False
1582,2,gripper_20250822_144510_892,45,False,False,False
1583,2,gripper_20250822_144511_901,34,False,False,False
1584,2,gripper_20250822_144512_894,43,False,False,False
1585,2,gripper_20250822_144513_883,-1,False,True,True
1586,2,gripper_20250822_144514_883,34,False,False,False
1587,2,gripper_20250822_144515_887,42,False,False,False
1588,2,gripper_20250822_144516_891,45,False,False,False
1589,2,gripper_20250822_144517_882,34,False,False,False
1590,2,gripper_20250822_144518_877,42,False,False,False
1591,2,gripper_20250822_144519_883,34,False,False,False
1592,2,gripper_20250822_144520_882,34,False,False,False
1593,2,gripper_20250822_144521_885,42,False,False,False
1594,2,gripper_20250822_144522_912,34,False,False,False
1595,2,gripper_20250822_144523_900,44,False,False,False
1596,2,gripper_20250822_144524_896,42,False,False,False
1597,2,gripper_20250822_144525_900,34,False,False,False
1598,2,gripper_20250822_144526_884,-1,False,True,True
1599,2,gripper_20250822_144527_899,46,False,False,False
1600,2,gripper_20250822_144528_891,34,False,False,False
1601,2,gripper_20250822_144529_874,43,False,False,False
1602,2,gripper_20250822_144530_890,42,False,False,False
1603,2,gripper_20250822_144531_883,34,False,False,False
1604,2,gripper_20250822_144532_890,42,False,False,False
1605,2,gripper_20250822_144533_886,46,False,False,False
1606,2,gripper_20250822_144534_866,34,False,False,False
1607,2,gripper_20250822_144535_885,43,False,False,False
1608,2,gripper_20250822_144536_875,-1,False,True,True
1609,2,gripper_20250822_144537_892,34,False,False,False
1610,2,gripper_20250822_144538_891,42,False,False,False
1611,2,gripper_20250822_144539_901,45,False,False,False
1612,2,gripper_20250822_144540_889,-1,False,True,True
1613,2,gripper_20250822_144541_901,43,False,False,False
1614,2,gripper_20250822_144542_883,34,False,False,False
1615,2,gripper_20250822_144543_890,34,False,False,False
1616,2,gripper_20250822_144544_891,42,False,False,False
1617,2,gripper_20250822_144545_886,34,False,False,False
1618,2,gripper_20250822_144546_891,44,False,False,False
1619,2,gripper_20250822_144547_883,42,False,False,False
1620,2,gripper_20250822_144548_884,34,False,False,False
1621,2,gripper_20250822_144549_882,34,False,False,False
1622,2,gripper_20250822_144550_883,42,False,False,False
1623,2,gripper_20250822_144551_883,34,False,False,False
1624,2,gripper_20250822_144552_906,44,False,False,False
1625,2,gripper_20250822_144553_900,42,False,False,False
1626,2,gripper_20250822_144554_884,34,False,False,False
1627,2,gripper_20250822_144555_889,42,False,False,False
1628,2,gripper_20250822_144556_892,46,False,False,False
1629,2,gripper_20250822_144557_899,34,False,False,False
1630,2,gripper_20250822_144558_890,43,False,False,False
1631,2,gripper_20250822_144559_872,-1,False,True,True
1632,2,gripper_20250822_144600_891,34,False,False,False
1633,2,gripper_20250822_144601_881,42,False,False,False
1634,2,gripper_20250822_144602_889,43,False,False,False
1635,2,gripper_20250822_144603_881,-1,False,True,True
1636,2,gripper_20250822_144604_865,43,False,False,False
1637,2,gripper_20250822_144605_881,-1,False,True,True
1638,2,gripper_20250822_144606_871,34,False,False,False
1639,2,gripper_20250822_144607_895,42,False,False,False
1640,2,gripper_20250822_144608_909,45,False,False,False
1641,2,gripper_20250822_144609_895,34,False,False,False
1642,2,gripper_20250822_144610_880,43,False,False,False
1643,2,gripper_20250822_144611_909,34,False,False,False
1644,2,gripper_20250822_144612_883,34,False,False,False
1645,2,gripper_20250822_144613_896,42,False,False,False
1646,2,gripper_20250822_144614_887,34,False,False,False
1647,2,gripper_20250822_151356_139,47,False,False,False
1648,2,gripper_20250822_151357_132,48,False,False,False
1649,2,gripper_20250822_151358_125,49,False,False,False
1650,2,gripper_20250822_151359_130,50,False,False,False
1651,2,gripper_20250822_151400_123,47,False,False,False
1652,2,gripper_20250822_151401_131,51,False,False,False
1653,2,gripper_20250822_151402_122,47,False,False,False
1654,2,gripper_20250822_151403_116,48,False,False,False
1655,2,gripper_20250822_151404_123,49,False,False,False
1656,2,gripper_20250822_151405_120,47,False,False,False
1657,2,gripper_20250822_151406_128,52,False,False,False
1658,2,gripper_20250822_151407_117,51,False,False,False
1659,2,gripper_20250822_151408_109,47,False,False,False
