idx,label,group,z1,z2,flag_near_env,flag_outlier,remove,dist_to_env_centroid,R_env
1487,2,gripper_20250822_141547_835,8.377905,-11.446389,False,False,False,48.165863,25.05251
1488,2,gripper_20250822_141548_835,15.366288,-23.629498,False,False,False,42.88191,25.05251
1489,2,gripper_20250822_141549_826,8.375179,-21.817076,False,False,False,39.532227,25.05251
1490,2,gripper_20250822_141550_826,6.658401,-20.201097,False,False,False,39.833427,25.05251
1491,2,gripper_20250822_141551_834,17.62483,-24.173882,False,False,False,44.189564,25.05251
1492,2,gripper_20250822_141552_827,8.818305,-13.193552,False,False,False,46.89134,25.05251
1493,2,gripper_20250822_141553_835,9.146395,-10.250824,False,False,False,49.58562,25.05251
1494,2,gripper_20250822_141554_825,15.060225,-24.747448,False,False,False,41.895,25.05251
1495,2,gripper_20250822_141555_835,6.3042617,-21.320196,False,False,False,38.710503,25.05251
1496,2,gripper_20250822_141556_828,9.281466,-20.37177,False,False,False,41.230564,25.05251
1497,2,gripper_20250822_141557_851,19.28241,-21.531122,False,False,False,47.18219,25.05251
1498,2,gripper_20250822_141558_843,8.111727,-12.596699,False,False,False,47.038265,25.05251
1499,2,gripper_20250822_141559_851,13.637111,-21.189522,False,False,False,43.406578,25.05251
1500,2,gripper_20250822_141600_833,15.098115,-25.759708,False,False,False,41.24429,25.05251
1501,2,gripper_20250822_141601_835,6.033874,-20.904062,False,False,False,38.901077,25.05251
1502,2,gripper_20250822_141602_844,12.059188,-22.597408,False,False,False,41.30262,25.05251
1503,2,gripper_20250822_141603_835,18.512665,-20.751825,False,False,False,47.145176,25.05251
1504,2,gripper_20250822_141604_844,6.6172805,-11.007899,False,False,False,47.695038,25.05251
1505,2,gripper_20250822_141605_837,14.761995,-22.307198,False,False,False,43.374817,25.05251
1506,2,gripper_20250822_141606_826,12.491926,-23.96945,False,False,False,40.59884,25.05251
1507,2,gripper_20250822_141607_836,4.923677,-20.48104,False,False,False,38.646973,25.05251
1508,2,gripper_20250822_141608_828,16.847164,-25.033194,False,False,False,43.039265,25.05251
1509,2,gripper_20250822_141609_834,10.931164,-14.021382,False,False,False,47.346275,25.05251
1510,2,gripper_20250822_141610_830,7.2339005,-10.824136,False,False,False,48.14876,25.05251
1511,2,gripper_20250822_141611_813,15.117333,-23.631847,False,False,False,42.699947,25.05251
1512,2,gripper_20250822_141612_845,10.064624,-22.629225,False,False,False,39.9623,25.05251
1513,2,gripper_20250822_141613_854,5.690136,-19.896067,False,False,False,39.55269,25.05251
1514,2,gripper_20250822_141614_845,17.11492,-24.523996,False,False,False,43.575016,25.05251
1515,2,gripper_20250822_141615_837,9.123786,-12.213619,False,False,False,47.88669,25.05251
1516,2,gripper_20250822_141616_838,8.455337,-10.556823,False,False,False,48.975967,25.05251
1517,2,gripper_20250822_141617_841,15.163655,-24.25387,False,False,False,42.306477,25.05251
1518,2,gripper_20250822_141618_846,7.519366,-21.581106,False,False,False,39.20535,25.05251
1519,2,gripper_20250822_141619_838,8.280726,-20.184265,False,False,False,40.781967,25.05251
1520,2,gripper_20250822_144408_886,14.191234,8.262034,False,False,False,68.30661,25.05251
1521,2,gripper_20250822_144409_888,3.82809,4.7500854,False,False,False,61.10335,25.05251
1522,2,gripper_20250822_144410_880,16.005777,12.545359,False,False,False,72.952286,25.05251
1523,2,gripper_20250822_144411_882,10.698281,4.0358047,False,False,False,62.98996,25.05251
1524,2,gripper_20250822_144412_878,7.3358903,6.040436,False,False,False,63.51656,25.05251
1525,2,gripper_20250822_144413_872,15.240868,15.553682,False,False,False,75.35401,25.05251
1526,2,gripper_20250822_144414_880,5.7485294,8.255493,False,False,False,65.04307,25.05251
1527,2,gripper_20250822_144415_880,9.970278,6.0392895,False,False,False,64.519936,25.05251
1528,2,gripper_20250822_144416_884,18.627863,13.422879,False,False,False,74.90999,25.05251
1529,2,gripper_20250822_144417_867,8.869328,3.9134037,False,False,False,62.131584,25.05251
1530,2,gripper_20250822_144418_869,7.9000545,7.287963,False,False,False,64.883865,25.05251
1531,2,gripper_20250822_144419_876,14.951945,15.828988,False,False,False,75.48704,25.05251
1532,2,gripper_20250822_144420_867,5.2416253,6.8109355,False,False,False,63.512157,25.05251
1533,2,gripper_20250822_144421_875,11.756479,7.0317917,False,False,False,66.15401,25.05251
1534,2,gripper_20250822_144422_884,18.11258,14.361424,False,False,False,75.51254,25.05251
1535,2,gripper_20250822_144423_890,7.691133,3.976009,False,False,False,61.732018,25.05251
1536,2,gripper_20250822_144424_883,11.361613,10.946845,False,False,False,69.5786,25.05251
1537,2,gripper_20250822_144425_893,17.16978,11.380165,False,False,False,72.426796,25.05251
1538,2,gripper_20250822_144426_883,4.5576577,6.2313156,False,False,False,62.740646,25.05251
1539,2,gripper_20250822_144427_867,14.448085,11.691413,False,False,False,71.512764,25.05251
1540,2,gripper_20250822_144428_890,17.15616,9.996185,False,False,False,71.190575,25.05251
1541,2,gripper_20250822_144429_877,6.5948024,4.5742083,False,False,False,61.88143,25.05251
1542,2,gripper_20250822_144430_887,12.999284,13.746784,False,False,False,72.79659,25.05251
1543,2,gripper_20250822_144431_879,15.316214,9.667071,False,False,False,70.06374,25.05251
1544,2,gripper_20250822_144432_886,3.7643576,5.586062,False,False,False,61.875675,25.05251
1545,2,gripper_20250822_144433_871,15.688842,12.564332,False,False,False,72.83197,25.05251
1546,2,gripper_20250822_144434_860,16.631628,8.541044,False,False,False,69.65809,25.05251
1547,2,gripper_20250822_144435_879,6.269212,4.9849935,False,False,False,62.148537,25.05251
1548,2,gripper_20250822_144436_883,15.055223,14.159216,False,False,False,74.00772,25.05251
1549,2,gripper_20250822_144437_904,7.025177,8.510657,False,False,False,65.71552,25.05251
1550,2,gripper_20250822_144438_882,9.51968,5.887294,False,False,False,64.20185,25.05251
1551,2,gripper_20250822_144439_894,16.19322,13.118397,False,False,False,73.54981,25.05251
1552,2,gripper_20250822_144440_887,9.6671505,3.9219828,False,False,False,62.459923,25.05251
1553,2,gripper_20250822_144441_897,7.6727643,6.6984563,False,False,False,64.25207,25.05251
1554,2,gripper_20250822_144442_879,15.498398,15.203876,False,False,False,75.14205,25.05251
1555,2,gripper_20250822_144443_880,5.8367677,7.5227246,False,False,False,64.3815,25.05251
1556,2,gripper_20250822_144444_882,11.17851,6.4767656,False,False,False,65.40955,25.05251
1557,2,gripper_20250822_144445_872,17.244131,13.8664875,False,False,False,74.682724,25.05251
1558,2,gripper_20250822_144446_880,8.317528,3.5973275,False,False,False,61.62388,25.05251
1559,2,gripper_20250822_144447_882,9.589638,9.314568,False,False,False,67.39214,25.05251
1560,2,gripper_20250822_144448_878,16.403776,14.907652,False,False,False,75.2552,25.05251
1561,2,gripper_20250822_144449_885,5.271398,6.833959,False,False,False,63.543728,25.05251
1562,2,gripper_20250822_144450_875,12.461954,7.960241,False,False,False,67.292244,25.05251
1563,2,gripper_20250822_144451_880,18.073885,11.949306,False,False,False,73.34677,25.05251
1564,2,gripper_20250822_144452_909,6.8766828,4.448467,False,False,False,61.86676,25.05251
1565,2,gripper_20250822_144453_898,12.1156225,12.721199,False,False,False,71.50651,25.05251
1566,2,gripper_20250822_144454_905,16.564241,10.9365225,False,False,False,71.75716,25.05251
1567,2,gripper_20250822_144455_902,4.023912,5.83074,False,False,False,62.18997,25.05251
1568,2,gripper_20250822_144456_892,14.228919,11.852675,False,False,False,71.566864,25.05251
1569,2,gripper_20250822_144457_902,16.858122,8.722737,False,False,False,69.924355,25.05251
1570,2,gripper_20250822_144458_895,6.2358327,4.222607,False,False,False,61.424267,25.05251
1571,2,gripper_20250822_144459_885,13.767723,13.327945,False,False,False,72.72057,25.05251
1572,2,gripper_20250822_144500_886,14.733884,8.659539,False,False,False,68.9025,25.05251
1573,2,gripper_20250822_144501_885,4.567662,5.225876,False,False,False,61.79351,25.05251
1574,2,gripper_20250822_144502_883,17.716982,13.641049,False,False,False,74.69127,25.05251
1575,2,gripper_20250822_144503_897,10.607004,4.166908,False,False,False,63.07076,25.05251
1576,2,gripper_20250822_144504_873,7.150789,6.0154276,False,False,False,63.426178,25.05251
1577,2,gripper_20250822_144505_874,15.0724325,14.612035,False,False,False,74.426796,25.05251
1578,2,gripper_20250822_144506_878,6.1164646,7.957042,False,False,False,64.88458,25.05251
1579,2,gripper_20250822_144507_899,10.501737,6.2344103,False,False,False,64.91208,25.05251
1580,2,gripper_20250822_144508_883,17.549715,12.893588,False,False,False,73.94834,25.05251
1581,2,gripper_20250822_144509_892,8.505796,3.2327733,False,False,False,61.362648,25.05251
1582,2,gripper_20250822_144510_892,7.962243,7.9030457,False,False,False,65.4795,25.05251
1583,2,gripper_20250822_144511_901,15.499223,15.777223,False,False,False,75.66417,25.05251
1584,2,gripper_20250822_144512_894,5.390696,7.0819845,False,False,False,63.81727,25.05251
1585,2,gripper_20250822_144513_883,12.006528,7.4495077,False,False,False,66.6379,25.05251
1586,2,gripper_20250822_144514_883,17.009611,14.218068,False,False,False,74.895386,25.05251
1587,2,gripper_20250822_144515_887,7.232885,4.1779547,False,False,False,61.74681,25.05251
1588,2,gripper_20250822_144516_891,9.873589,9.916763,False,False,False,68.05693,25.05251
1589,2,gripper_20250822_144517_882,16.218718,15.282876,False,False,False,75.51607,25.05251
1590,2,gripper_20250822_144518_877,4.0726814,6.350858,False,False,False,62.698704,25.05251
1591,2,gripper_20250822_144519_883,13.865594,11.285186,False,False,False,70.89942,25.05251
1592,2,gripper_20250822_144520_882,17.130259,9.5166645,False,False,False,70.753685,25.05251
1593,2,gripper_20250822_144521_885,6.5111613,3.7186065,False,False,False,61.053818,25.05251
1594,2,gripper_20250822_144522_912,12.932686,13.392761,False,False,False,72.4451,25.05251
1595,2,gripper_20250822_144523_900,15.036496,9.3301325,False,False,False,69.63778,25.05251
1596,2,gripper_20250822_144524_896,4.8387914,5.18865,False,False,False,61.848106,25.05251
1597,2,gripper_20250822_144525_900,18.219925,14.815266,False,False,False,75.9664,25.05251
1598,2,gripper_20250822_144526_884,15.913609,8.2380295,False,False,False,69.057755,25.05251
1599,2,gripper_20250822_144527_899,5.7669725,3.7490034,False,False,False,60.814785,25.05251
1600,2,gripper_20250822_144528_891,15.057007,14.731903,False,False,False,74.52954,25.05251
1601,2,gripper_20250822_144529_874,6.699104,8.693427,False,False,False,65.774956,25.05251
1602,2,gripper_20250822_144530_890,9.450408,5.876265,False,False,False,64.16447,25.05251
1603,2,gripper_20250822_144531_883,16.582214,13.646315,False,False,False,74.1944,25.05251
1604,2,gripper_20250822_144532_890,9.686815,3.9280076,False,False,False,62.473434,25.05251
1605,2,gripper_20250822_144533_886,7.9249754,7.1514497,False,False,False,64.76588,25.05251
1606,2,gripper_20250822_144534_866,15.798231,15.402293,False,False,False,75.44744,25.05251
1607,2,gripper_20250822_144535_885,5.2819033,7.4945903,False,False,False,64.17096,25.05251
1608,2,gripper_20250822_144536_875,11.18733,6.5021443,False,False,False,65.43632,25.05251
1609,2,gripper_20250822_144537_892,16.94353,13.064062,False,False,False,73.83011,25.05251
1610,2,gripper_20250822_144538_891,7.5890193,3.2158687,False,False,False,60.990368,25.05251
1611,2,gripper_20250822_144539_901,9.769657,9.474188,False,False,False,67.607834,25.05251
1612,2,gripper_20250822_144540_889,16.329233,16.52244,False,False,False,76.687004,25.05251
1613,2,gripper_20250822_144541_901,5.6420665,6.0870056,False,False,False,62.964348,25.05251
1614,2,gripper_20250822_144542_883,12.752021,10.313787,False,False,False,69.55427,25.05251
1615,2,gripper_20250822_144543_890,16.618542,11.505238,False,False,False,72.28968,25.05251
1616,2,gripper_20250822_144544_891,7.0908647,3.886773,False,False,False,61.423687,25.05251
1617,2,gripper_20250822_144545_886,12.589443,12.925961,False,False,False,71.88065,25.05251
1618,2,gripper_20250822_144546_891,15.724664,10.5545025,False,False,False,71.040276,25.05251
1619,2,gripper_20250822_144547_883,4.424025,5.4952006,False,False,False,62.001015,25.05251
1620,2,gripper_20250822_144548_884,15.011969,12.137531,False,False,False,72.15602,25.05251
1621,2,gripper_20250822_144549_882,17.052341,8.650195,False,False,False,69.95108,25.05251
1622,2,gripper_20250822_144550_883,5.6882424,3.513384,False,False,False,60.566555,25.05251
1623,2,gripper_20250822_144551_883,13.613299,13.815516,False,False,False,73.10425,25.05251
1624,2,gripper_20250822_144552_906,14.192692,8.244274,False,False,False,68.29129,25.05251
1625,2,gripper_20250822_144553_900,4.2111883,5.0079403,False,False,False,61.471027,25.05251
1626,2,gripper_20250822_144554_884,17.829924,13.663762,False,False,False,74.76224,25.05251
1627,2,gripper_20250822_144555_889,10.556226,4.1519966,False,False,False,63.036,25.05251
1628,2,gripper_20250822_144556_892,6.49066,5.24474,False,False,False,62.47001,25.05251
1629,2,gripper_20250822_144557_899,15.374414,14.247394,False,False,False,74.221214,25.05251
1630,2,gripper_20250822_144558_890,6.0742526,7.8856387,False,False,False,64.80313,25.05251
1631,2,gripper_20250822_144559_872,10.218222,6.220769,False,False,False,64.785416,25.05251
1632,2,gripper_20250822_144600_891,19.824123,14.630565,False,False,False,76.53372,25.05251
1633,2,gripper_20250822_144601_881,8.320103,3.7151282,False,False,False,61.733337,25.05251
1634,2,gripper_20250822_144602_889,8.7545395,8.108252,False,False,False,65.9611,25.05251
1635,2,gripper_20250822_144603_881,16.620771,16.86764,False,False,False,77.122604,25.05251
1636,2,gripper_20250822_144604_865,5.346407,6.6344733,False,False,False,63.38045,25.05251
1637,2,gripper_20250822_144605_881,11.785193,7.092178,False,False,False,66.22087,25.05251
1638,2,gripper_20250822_144606_871,16.87885,13.957582,False,False,False,74.60395,25.05251
1639,2,gripper_20250822_144607_895,8.066919,3.5234158,False,False,False,61.458267,25.05251
1640,2,gripper_20250822_144608_909,11.5982685,10.874747,False,False,False,69.604866,25.05251
1641,2,gripper_20250822_144609_895,16.934366,12.818096,False,False,False,73.60559,25.05251
1642,2,gripper_20250822_144610_880,4.5736856,6.590093,False,False,False,63.08537,25.05251
1643,2,gripper_20250822_144611_909,14.079131,11.767212,False,False,False,71.42659,25.05251
1644,2,gripper_20250822_144612_883,17.365152,10.125865,False,False,False,71.4023,25.05251
1645,2,gripper_20250822_144613_896,6.580633,3.7463522,False,False,False,61.105015,25.05251
1646,2,gripper_20250822_144614_887,13.071976,13.826923,False,False,False,72.89894,25.05251
1647,2,gripper_20250822_151356_139,53.006805,0.7803399,False,False,False,87.37626,25.05251
1648,2,gripper_20250822_151357_132,50.752895,-4.0495205,False,False,False,82.65767,25.05251
1649,2,gripper_20250822_151358_125,44.829155,4.783719,False,False,False,83.81243,25.05251
1650,2,gripper_20250822_151359_130,55.324673,-0.5034043,False,False,False,88.44197,25.05251
1651,2,gripper_20250822_151400_123,55.21001,3.5359857,False,False,False,90.81393,25.05251
1652,2,gripper_20250822_151401_131,43.155697,9.341668,False,False,False,85.86769,25.05251
1653,2,gripper_20250822_151402_122,53.773872,-1.5891355,False,False,False,86.54957,25.05251
1654,2,gripper_20250822_151403_116,49.234688,-3.4462256,False,False,False,81.80606,25.05251
1655,2,gripper_20250822_151404_123,44.792755,5.651981,False,False,False,84.38861,25.05251
1656,2,gripper_20250822_151405_120,55.61304,-1.1934444,False,False,False,88.26611,25.05251
1657,2,gripper_20250822_151406_128,53.889637,5.1720386,False,False,False,90.827324,25.05251
1658,2,gripper_20250822_151407_117,42.70076,9.60157,False,False,False,85.74617,25.05251
1659,2,gripper_20250822_151408_109,54.541126,-3.6682942,False,False,False,85.95411,25.05251
1660,2,gripper_20250822_151409_116,47.43194,-1.1819384,False,False,False,81.800255,25.05251
1661,2,gripper_20250822_151410_138,47.03948,4.2702746,False,False,False,85.0766,25.05251
1662,2,gripper_20250822_151411_124,57.429985,-2.6248302,False,False,False,88.920876,25.05251
1663,2,gripper_20250822_151412_128,46.234306,9.5486765,False,False,False,88.15541,25.05251
1664,2,gripper_20250822_151413_135,50.032837,4.900883,False,False,False,87.725235,25.05251
1665,2,gripper_20250822_151414_127,55.450348,-4.0228477,False,False,False,86.49751,25.05251
1666,2,gripper_20250822_151415_113,45.799767,1.3104023,False,False,False,82.17563,25.05251
1667,2,gripper_20250822_151416_131,48.66229,2.5632434,False,False,False,85.15524,25.05251
1668,2,gripper_20250822_151417_122,57.84108,-1.5687169,False,False,False,89.86132,25.05251
1669,2,gripper_20250822_151418_128,43.987442,9.43042,False,False,False,86.504616,25.05251
1670,2,gripper_20250822_151419_120,52.559883,2.5817554,False,False,False,88.15227,25.05251
1671,2,gripper_20250822_151420_111,51.93324,-4.0464034,False,False,False,83.612175,25.05251
1672,2,gripper_20250822_151421_121,44.59987,3.0562081,False,False,False,82.460205,25.05251
1673,2,gripper_20250822_151422_102,51.079353,1.0050257,False,False,False,86.00889,25.05251
1674,2,gripper_20250822_151423_120,55.586605,2.3069892,False,False,False,90.34925,25.05251
1675,2,gripper_20250822_151424_118,42.830612,10.439212,False,False,False,86.44882,25.05251
1676,2,gripper_20250822_151425_138,53.509117,-0.63629514,False,False,False,86.909195,25.05251
1677,2,gripper_20250822_151426_124,49.895542,-3.905435,False,False,False,82.055756,25.05251
1678,2,gripper_20250822_151427_129,44.50876,5.1944375,False,False,False,83.86624,25.05251
1679,2,gripper_20250822_151428_121,55.82943,-1.0420184,False,False,False,88.53018,25.05251
1680,2,gripper_20250822_151429_137,54.464947,4.3931947,False,False,False,90.773674,25.05251
1681,2,gripper_20250822_151430_127,41.746986,9.203805,False,False,False,84.80602,25.05251
1682,2,gripper_20250822_151431_122,54.145508,-2.8042064,False,False,False,86.13286,25.05251
1683,2,gripper_20250822_151432_134,48.03718,-2.3543477,False,False,False,81.53344,25.05251
1684,2,gripper_20250822_151433_115,45.54399,5.5537233,False,False,False,84.86125,25.05251
1685,2,gripper_20250822_151434_135,56.40654,-2.0894334,False,False,False,88.388535,25.05251
1686,2,gripper_20250822_151435_119,47.254528,9.3155,False,False,False,88.711494,25.05251
1687,2,gripper_20250822_151436_105,43.33478,7.7412715,False,False,False,84.83511,25.05251
1688,2,gripper_20250822_151437_112,55.148933,-4.258497,False,False,False,86.1156,25.05251
1689,2,gripper_20250822_151438_104,46.07158,0.77420807,False,False,False,82.026085,25.05251
1690,2,gripper_20250822_151439_116,47.83076,3.8017635,False,False,False,85.349075,25.05251
1691,2,gripper_20250822_151440_126,57.777885,-2.871301,False,False,False,89.06812,25.05251
1692,2,gripper_20250822_151441_136,45.108044,9.832504,False,False,False,87.57095,25.05251
1693,2,gripper_20250822_151442_129,51.404427,3.8166025,False,False,False,88.0534,25.05251
1694,2,gripper_20250822_151443_130,55.284897,-3.6962945,False,False,False,86.54746,25.05251
1695,2,gripper_20250822_151444_121,44.99944,2.2782135,False,False,False,82.22687,25.05251
1696,2,gripper_20250822_151445_121,50.043854,1.3424475,False,False,False,85.42149,25.05251
1697,2,gripper_20250822_151446_129,57.603943,-0.7202174,False,False,False,90.15779,25.05251
1698,2,gripper_20250822_151447_123,43.651085,9.824285,False,False,False,86.55869,25.05251
1699,2,gripper_20250822_151448_129,52.983505,1.1285596,False,False,False,87.57324,25.05251
1700,2,gripper_20250822_151449_123,51.68376,-3.9566805,False,False,False,83.463165,25.05251
1701,2,gripper_20250822_151450_131,44.09034,5.054166,False,False,False,83.46824,25.05251
1702,2,gripper_20250822_151451_121,51.14038,0.76709265,False,False,False,85.90684,25.05251
1703,2,gripper_20250822_151452_113,55.128437,2.9497626,False,False,False,90.38531,25.05251
1704,2,gripper_20250822_151453_120,43.038994,10.520858,False,False,False,86.65014,25.05251
1705,2,gripper_20250822_151454_105,54.420494,-2.5407672,False,False,False,86.509964,25.05251
1706,2,gripper_20250822_151455_151,49.46143,-3.7103784,False,False,False,81.8265,25.05251
1707,2,gripper_20250822_151456_125,44.806385,5.504454,False,False,False,84.2957,25.05251
1708,2,gripper_20250822_151457_138,55.430283,-1.9881986,False,False,False,87.65234,25.05251
1709,2,gripper_20250822_151458_129,54.0514,4.5192327,False,False,False,90.53435,25.05251
1710,2,gripper_20250822_151459_139,42.791946,9.060998,False,False,False,85.41397,25.05251
1711,2,gripper_20250822_151500_122,54.600677,-4.2626715,False,False,False,85.66237,25.05251
1712,2,gripper_20250822_151501_112,47.497158,-1.4385775,False,False,False,81.688,25.05251
1713,2,gripper_20250822_151502_130,46.21827,4.956065,False,False,False,84.93977,25.05251
1714,2,gripper_20250822_151503_121,56.49756,-2.2871706,False,False,False,88.34892,25.05251
1715,2,gripper_20250822_151504_129,46.775536,9.449992,False,False,False,88.467,25.05251
1716,2,gripper_20250822_151505_120,50.030426,5.0048046,False,False,False,87.792206,25.05251
1717,2,gripper_20250822_151506_106,55.529472,-3.5818422,False,False,False,86.8136,25.05251
1718,2,gripper_20250822_151507_113,45.755127,1.3558987,False,False,False,82.17236,25.05251
1719,2,gripper_20250822_151508_111,48.17445,3.3016694,False,False,False,85.273674,25.05251
1720,2,gripper_20250822_151509_122,58.12346,-2.0059812,False,False,False,89.8432,25.05251
1721,2,gripper_20250822_151510_139,44.235863,9.881891,False,False,False,87.00279,25.05251
1722,2,gripper_20250822_151511_137,52.604294,2.6588748,False,False,False,88.23543,25.05251
1723,2,gripper_20250822_151512_124,52.13186,-3.9747372,False,False,False,83.81507,25.05251
1724,2,gripper_20250822_151513_151,45.15213,2.2589636,False,False,False,82.326805,25.05251
1725,2,gripper_20250822_151514_161,50.67288,0.9476226,False,False,False,85.65715,25.05251
1726,2,gripper_20250822_151515_154,55.66637,2.0698853,False,False,False,90.26706,25.05251
1727,2,gripper_20250822_151516_146,43.493412,10.618907,False,False,False,87.030914,25.05251
1728,2,gripper_20250822_151517_152,53.288452,-0.23470494,False,False,False,86.97707,25.05251
1729,2,gripper_20250822_151518_154,49.94044,-3.982751,False,False,False,82.04534,25.05251
1730,2,gripper_20250822_151519_152,45.030235,4.597734,False,False,False,83.82972,25.05251
1731,2,gripper_20250822_151520_144,55.321735,-1.7245239,False,False,False,87.71846,25.05251
1732,2,gripper_20250822_151521_139,54.22325,4.2998047,False,False,False,90.52756,25.05251
1733,2,gripper_20250822_151522_145,42.77724,9.527924,False,False,False,85.7445,25.05251
1734,2,gripper_20250822_151523_130,54.616936,-3.1588995,False,False,False,86.31004,25.05251
1735,2,gripper_20250822_151524_147,48.36867,-2.7098897,False,False,False,81.57282,25.05251
1736,2,gripper_20250822_151525_153,46.09863,5.0942616,False,False,False,84.94718,25.05251
1737,2,gripper_20250822_151526_162,56.480614,-2.2269204,False,False,False,88.36976,25.05251
1738,2,gripper_20250822_151527_152,46.906128,9.561198,False,False,False,88.63798,25.05251
1739,2,gripper_20250822_151528_166,43.07717,7.362247,False,False,False,84.38376,25.05251
1740,2,gripper_20250822_151529_149,55.45327,-4.5711064,False,False,False,86.18984,25.05251
1741,2,gripper_20250822_151530_146,46.41925,0.54928505,False,False,False,82.1413,25.05251
1742,2,gripper_20250822_151531_154,47.8932,3.712766,False,False,False,85.3363,25.05251
1743,2,gripper_20250822_151532_138,57.76824,-2.5590816,False,False,False,89.236725,25.05251
1744,2,gripper_20250822_151533_146,45.28208,9.368889,False,False,False,87.359726,25.05251
1745,2,gripper_20250822_151534_140,52.01872,3.138915,False,False,False,88.088394,25.05251
1746,2,gripper_20250822_151535_152,53.68401,-3.7182674,False,False,False,85.22557,25.05251
1747,2,gripper_20250822_151536_146,45.19018,2.0098376,False,False,False,82.187614,25.05251
1748,2,gripper_20250822_151537_138,49.641182,1.5842268,False,False,False,85.26665,25.05251
1749,2,gripper_20250822_151538_146,57.490112,-0.1346203,False,False,False,90.40721,25.05251
1750,2,gripper_20250822_151539_139,44.288525,10.649354,False,False,False,87.59631,25.05251
1751,2,gripper_20250822_151540_164,53.31173,0.7453243,False,False,False,87.59489,25.05251
1752,2,gripper_20250822_151541_154,50.211525,-3.9375482,False,False,False,82.28959,25.05251
1753,2,gripper_20250822_151542_162,44.09428,4.167134,False,False,False,82.85519,25.05251
1754,2,gripper_20250822_151543_155,55.22872,-0.47860974,False,False,False,88.37964,25.05251
1755,2,gripper_20250822_151544_162,54.833652,3.8407729,False,False,False,90.711235,25.05251
1756,2,gripper_20250822_151545_144,42.514126,10.243315,False,False,False,86.09035,25.05251
1757,2,gripper_20250822_151546_143,53.65828,-1.5524201,False,False,False,86.47862,25.05251
1758,2,gripper_20250822_151547_146,49.322903,-3.5668533,False,False,False,81.80302,25.05251
1759,2,gripper_20250822_151548_146,45.221134,4.546764,False,False,False,83.93321,25.05251
1760,2,gripper_20250822_151549_156,55.398903,-1.8512543,False,False,False,87.706856,25.05251
1761,2,gripper_20250822_151550_145,54.098602,5.0090404,False,False,False,90.8833,25.05251
1762,2,gripper_20250822_151551_128,43.02891,8.629011,False,False,False,85.26315,25.05251
1763,2,gripper_20250822_151552_145,54.41226,-4.1408706,False,False,False,85.57734,25.05251
1764,2,gripper_20250822_151553_139,47.468433,-1.3456976,False,False,False,81.72459,25.05251
1765,2,gripper_20250822_151554_149,46.990078,4.3322015,False,False,False,85.081955,25.05251
1766,2,gripper_20250822_151555_178,56.550358,-2.5191996,False,False,False,88.25885,25.05251
1767,2,gripper_20250822_151556_155,46.08624,9.606759,False,False,False,88.09271,25.05251
1768,2,gripper_20250822_151557_146,49.976784,5.0086465,False,False,False,87.75456,25.05251
1769,2,gripper_20250822_151558_163,55.731792,-4.214212,False,False,False,86.62114,25.05251
1770,2,gripper_20250822_151559_154,45.736404,1.1703746,False,False,False,82.03543,25.05251
1771,2,gripper_20250822_151600_160,48.49087,2.8503935,False,False,False,85.21401,25.05251
1772,2,gripper_20250822_151601_155,57.998455,-1.6892579,False,False,False,89.92124,25.05251
1773,2,gripper_20250822_151602_141,43.613235,9.672671,False,False,False,86.42248,25.05251
1774,2,gripper_20250822_151603_154,52.71938,1.9202149,False,False,False,87.85992,25.05251
1775,2,gripper_20250822_151604_147,51.37017,-4.202452,False,False,False,83.06499,25.05251
1776,2,gripper_20250822_151605_154,44.79281,3.7931032,False,False,False,83.10452,25.05251
1777,2,gripper_20250822_151606_144,50.969196,0.8627891,False,False,False,85.83377,25.05251
1778,2,gripper_20250822_151607_131,55.63073,2.0393288,False,False,False,90.220184,25.05251
1779,2,gripper_20250822_151608_145,42.811913,9.940816,False,False,False,86.070274,25.05251
1780,2,gripper_20250822_151609_136,53.45738,-0.49081728,False,False,False,86.95595,25.05251
1781,2,gripper_20250822_151610_173,49.69032,-3.7644746,False,False,False,81.97646,25.05251
1782,2,gripper_20250822_151611_155,44.697918,4.8707285,False,False,False,83.77783,25.05251
1783,2,gripper_20250822_151612_162,55.219044,-0.53777677,False,False,False,88.33663,25.05251
1784,2,gripper_20250822_151613_157,54.375977,4.2815685,False,False,False,90.63412,25.05251
1785,2,gripper_20250822_151614_161,43.36646,9.419696,False,False,False,86.06912,25.05251
1786,2,gripper_20250822_151615_152,54.359814,-3.2578647,False,False,False,86.04313,25.05251
1787,2,gripper_20250822_151616_146,47.823032,-2.0003572,False,False,False,81.587364,25.05251
1788,2,gripper_20250822_151617_154,45.774193,5.1836305,False,False,False,84.77268,25.05251
1789,2,gripper_20250822_151618_146,56.60476,-2.9794571,False,False,False,88.040436,25.05251
1790,2,gripper_20250822_151619_147,46.988327,9.347137,False,False,False,88.54494,25.05251
1791,2,gripper_20250822_151620_146,42.40438,7.773048,False,False,False,84.21268,25.05251
1792,2,gripper_20250822_151621_139,55.08786,-4.5909333,False,False,False,85.87698,25.05251
1793,2,gripper_20250822_151622_147,46.65461,0.14468433,False,False,False,82.05633,25.05251
1794,3,shuttle_20250730_150413_837,2.9393795,52.89595,False,False,False,107.66145,25.05251
1795,3,shuttle_20250730_150414_832,-0.46921527,67.29909,False,False,False,121.395294,25.05251
1796,3,shuttle_20250730_150415_840,7.0977845,60.882133,False,False,False,116.279945,25.05251
